Loaded CSV of size 1000, sim_matrix (1000, 1000).
Running on 1 process(es) with 8 GPU(s) available
Process 0 has 1000 items to process.
Loading checkpoint shards:   0%|                                                        | 0/97 [00:00<?, ?it/s]
Processing:  24%|█████████████                                          | 238/1000 [1:48:07<5:47:06, 27.33s/it]
Processing:  24%|█████████████▏                                         | 239/1000 [1:48:34<5:47:39, 27.41s/it]
Processing:  24%|█████████████▏                                         | 240/1000 [1:49:02<5:47:43, 27.45s/it]
Processing:  24%|█████████████▎                                         | 241/1000 [1:49:29<5:46:40, 27.41s/it]
Processing:  24%|█████████████▎                                         | 242/1000 [1:49:57<5:45:52, 27.38s/it]
Processing:  24%|█████████████▎                                         | 243/1000 [1:50:24<5:45:34, 27.39s/it]
Processing:  24%|█████████████▍                                         | 244/1000 [1:50:52<5:46:03, 27.46s/it]
Processing:  24%|█████████████▍                                         | 245/1000 [1:51:19<5:43:49, 27.32s/it]
Processing:  25%|█████████████▌                                         | 246/1000 [1:51:46<5:42:20, 27.24s/it]
Processing:  25%|█████████████▌                                         | 247/1000 [1:52:13<5:41:25, 27.20s/it]
Processing:  25%|█████████████▋                                         | 248/1000 [1:52:40<5:40:10, 27.14s/it]
Processing:  25%|█████████████▋                                         | 249/1000 [1:53:07<5:39:27, 27.12s/it]
Processing:  25%|█████████████▊                                         | 250/1000 [1:53:34<5:39:09, 27.13s/it]
Processing:  25%|█████████████▊                                         | 251/1000 [1:54:02<5:40:03, 27.24s/it]
Processing:  25%|█████████████▊                                         | 252/1000 [1:54:29<5:39:54, 27.26s/it]
Processing:  25%|█████████████▉                                         | 253/1000 [1:54:56<5:39:11, 27.24s/it]
Processing:  25%|█████████████▉                                         | 254/1000 [1:55:23<5:39:12, 27.28s/it]
Processing:  26%|██████████████                                         | 255/1000 [1:55:51<5:41:32, 27.51s/it]
Processing:  26%|██████████████                                         | 256/1000 [1:56:19<5:40:54, 27.49s/it]
Processing:  26%|██████████████▏                                        | 257/1000 [1:56:46<5:39:44, 27.44s/it]
Processing:  26%|██████████████▏                                        | 258/1000 [1:57:14<5:39:26, 27.45s/it]
Processing:  26%|██████████████▏                                        | 259/1000 [1:57:41<5:39:42, 27.51s/it]
Processing:  26%|██████████████▎                                        | 260/1000 [1:58:09<5:38:20, 27.43s/it]
Processing:  26%|██████████████▎                                        | 261/1000 [1:58:36<5:36:48, 27.35s/it]
Processing:  26%|██████████████▍                                        | 262/1000 [1:59:03<5:36:40, 27.37s/it]
Processing:  26%|██████████████▍                                        | 263/1000 [1:59:30<5:35:11, 27.29s/it]
Processing:  26%|██████████████▌                                        | 264/1000 [1:59:58<5:34:38, 27.28s/it]
Processing:  26%|██████████████▌                                        | 265/1000 [2:00:25<5:33:40, 27.24s/it]
Processing:  27%|██████████████▋                                        | 266/1000 [2:00:52<5:34:59, 27.38s/it]
Processing:  27%|██████████████▋                                        | 267/1000 [2:01:20<5:34:43, 27.40s/it]
Processing:  27%|██████████████▋                                        | 268/1000 [2:01:47<5:33:32, 27.34s/it]
Processing:  27%|██████████████▊                                        | 269/1000 [2:02:15<5:34:18, 27.44s/it]
Processing:  27%|██████████████▊                                        | 270/1000 [2:02:42<5:33:49, 27.44s/it]
Processing:  27%|██████████████▉                                        | 271/1000 [2:03:09<5:32:58, 27.41s/it]
Processing:  27%|██████████████▉                                        | 272/1000 [2:03:37<5:31:21, 27.31s/it]
Processing:  27%|███████████████                                        | 273/1000 [2:04:04<5:31:21, 27.35s/it]
Processing:  27%|███████████████                                        | 274/1000 [2:04:31<5:29:45, 27.25s/it]
Processing:  28%|███████████████▏                                       | 275/1000 [2:04:58<5:29:21, 27.26s/it]
Processing:  28%|███████████████▏                                       | 276/1000 [2:05:26<5:28:48, 27.25s/it]
Processing:  28%|███████████████▏                                       | 277/1000 [2:05:53<5:28:37, 27.27s/it]
Processing:  28%|███████████████▎                                       | 278/1000 [2:06:20<5:27:36, 27.23s/it]
Processing:  28%|███████████████▎                                       | 279/1000 [2:06:47<5:27:12, 27.23s/it]
Processing:  28%|███████████████▍                                       | 280/1000 [2:07:14<5:25:44, 27.15s/it]
Processing:  28%|███████████████▍                                       | 281/1000 [2:07:41<5:25:34, 27.17s/it]
Processing:  28%|███████████████▌                                       | 282/1000 [2:08:09<5:25:54, 27.23s/it]
Processing:  28%|███████████████▌                                       | 283/1000 [2:08:36<5:25:51, 27.27s/it]
Processing:  28%|███████████████▌                                       | 284/1000 [2:09:04<5:26:59, 27.40s/it]
Processing:  28%|███████████████▋                                       | 285/1000 [2:09:31<5:26:53, 27.43s/it]
Processing:  29%|███████████████▋                                       | 286/1000 [2:09:58<5:25:05, 27.32s/it]
Processing:  29%|███████████████▊                                       | 287/1000 [2:10:26<5:26:45, 27.50s/it]
Processing:  29%|███████████████▊                                       | 288/1000 [2:10:54<5:27:01, 27.56s/it]
Processing:  29%|███████████████▉                                       | 289/1000 [2:11:22<5:26:35, 27.56s/it]
Processing:  29%|███████████████▉                                       | 290/1000 [2:11:49<5:25:16, 27.49s/it]
Processing:  29%|████████████████                                       | 291/1000 [2:12:16<5:24:54, 27.50s/it]
Processing:  29%|████████████████                                       | 292/1000 [2:12:43<5:22:55, 27.37s/it]
Processing:  29%|████████████████                                       | 293/1000 [2:13:11<5:22:48, 27.40s/it]
Processing:  29%|████████████████▏                                      | 294/1000 [2:13:38<5:22:02, 27.37s/it]
Processing:  30%|████████████████▏                                      | 295/1000 [2:14:05<5:20:38, 27.29s/it]
Processing:  30%|████████████████▎                                      | 296/1000 [2:14:33<5:20:16, 27.30s/it]
Processing:  30%|████████████████▎                                      | 297/1000 [2:15:00<5:19:45, 27.29s/it]
Processing:  30%|████████████████▍                                      | 298/1000 [2:15:27<5:18:12, 27.20s/it]
Processing:  30%|████████████████▍                                      | 299/1000 [2:15:54<5:17:43, 27.19s/it]
Processing:  30%|████████████████▌                                      | 300/1000 [2:16:21<5:17:36, 27.22s/it]
Processing:  30%|████████████████▌                                      | 301/1000 [2:16:49<5:16:58, 27.21s/it]
Processing:  30%|████████████████▌                                      | 302/1000 [2:17:16<5:17:24, 27.28s/it]
Processing:  30%|████████████████▋                                      | 303/1000 [2:17:43<5:15:32, 27.16s/it]
Processing:  30%|████████████████▋                                      | 304/1000 [2:18:11<5:17:33, 27.38s/it]
Processing:  30%|████████████████▊                                      | 305/1000 [2:18:38<5:15:35, 27.25s/it]
Processing:  31%|████████████████▊                                      | 306/1000 [2:19:05<5:13:55, 27.14s/it]
Processing:  31%|████████████████▉                                      | 307/1000 [2:19:32<5:12:52, 27.09s/it]
Processing:  31%|████████████████▉                                      | 308/1000 [2:19:59<5:12:04, 27.06s/it]
Processing:  31%|████████████████▉                                      | 309/1000 [2:20:25<5:11:10, 27.02s/it]
Processing:  31%|█████████████████                                      | 310/1000 [2:20:53<5:11:23, 27.08s/it]
Processing:  31%|█████████████████                                      | 311/1000 [2:21:20<5:10:44, 27.06s/it]
Processing:  31%|█████████████████▏                                     | 312/1000 [2:21:47<5:10:48, 27.10s/it]
Processing:  31%|█████████████████▏                                     | 313/1000 [2:22:14<5:09:07, 27.00s/it]
Processing:  31%|█████████████████▎                                     | 314/1000 [2:22:41<5:09:36, 27.08s/it]
Processing:  32%|█████████████████▎                                     | 315/1000 [2:23:08<5:10:24, 27.19s/it]
Processing:  32%|█████████████████▍                                     | 316/1000 [2:23:36<5:11:09, 27.30s/it]
Processing:  32%|█████████████████▍                                     | 317/1000 [2:24:03<5:10:29, 27.28s/it]
Processing:  32%|█████████████████▍                                     | 318/1000 [2:24:31<5:12:07, 27.46s/it]
Processing:  32%|█████████████████▌                                     | 319/1000 [2:24:58<5:09:44, 27.29s/it]
Processing:  32%|█████████████████▌                                     | 320/1000 [2:25:25<5:09:28, 27.31s/it]
Processing:  32%|█████████████████▋                                     | 321/1000 [2:25:52<5:08:10, 27.23s/it]
Processing:  32%|█████████████████▋                                     | 322/1000 [2:26:19<5:07:30, 27.21s/it]
Processing:  32%|█████████████████▊                                     | 323/1000 [2:26:47<5:08:10, 27.31s/it]
Processing:  32%|█████████████████▊                                     | 324/1000 [2:27:15<5:08:50, 27.41s/it]
Processing:  32%|█████████████████▉                                     | 325/1000 [2:27:42<5:09:06, 27.48s/it]
Processing:  33%|█████████████████▉                                     | 326/1000 [2:28:10<5:07:56, 27.41s/it]
Processing:  33%|█████████████████▉                                     | 327/1000 [2:28:37<5:06:12, 27.30s/it]
Processing:  33%|██████████████████                                     | 328/1000 [2:29:04<5:05:41, 27.29s/it]
Processing:  33%|██████████████████                                     | 329/1000 [2:29:31<5:04:20, 27.21s/it]
Processing:  33%|██████████████████▏                                    | 330/1000 [2:29:58<5:02:09, 27.06s/it]
Processing:  33%|██████████████████▏                                    | 331/1000 [2:30:25<5:01:34, 27.05s/it]
Processing:  33%|██████████████████▎                                    | 332/1000 [2:30:52<5:02:24, 27.16s/it]
Processing:  33%|██████████████████▎                                    | 333/1000 [2:31:19<5:01:15, 27.10s/it]
Processing:  33%|██████████████████▎                                    | 334/1000 [2:31:46<5:00:21, 27.06s/it]
Processing:  34%|██████████████████▍                                    | 335/1000 [2:32:13<4:59:27, 27.02s/it]
Processing:  34%|██████████████████▍                                    | 336/1000 [2:32:40<4:58:33, 26.98s/it]
Processing:  34%|██████████████████▌                                    | 337/1000 [2:33:07<4:59:25, 27.10s/it]
Processing:  34%|██████████████████▌                                    | 338/1000 [2:33:34<4:59:25, 27.14s/it]
Processing:  34%|██████████████████▋                                    | 339/1000 [2:34:02<4:59:03, 27.15s/it]
Processing:  34%|██████████████████▋                                    | 340/1000 [2:34:29<4:59:47, 27.25s/it]
Processing:  34%|██████████████████▊                                    | 341/1000 [2:34:56<4:58:43, 27.20s/it]
Processing:  34%|██████████████████▊                                    | 342/1000 [2:35:23<4:58:39, 27.23s/it]
Processing:  34%|██████████████████▊                                    | 343/1000 [2:35:51<5:00:13, 27.42s/it]
Processing:  34%|██████████████████▉                                    | 344/1000 [2:36:18<4:58:50, 27.33s/it]
Processing:  34%|██████████████████▉                                    | 345/1000 [2:36:45<4:57:21, 27.24s/it]
Processing:  35%|███████████████████                                    | 346/1000 [2:37:13<4:56:57, 27.24s/it]
Processing:  35%|███████████████████                                    | 347/1000 [2:37:40<4:56:46, 27.27s/it]
Processing:  35%|███████████████████▏                                   | 348/1000 [2:38:07<4:56:40, 27.30s/it]
Processing:  35%|███████████████████▏                                   | 349/1000 [2:38:35<4:55:52, 27.27s/it]
Processing:  35%|███████████████████▎                                   | 350/1000 [2:39:02<4:55:24, 27.27s/it]
Processing:  35%|███████████████████▎                                   | 351/1000 [2:39:29<4:54:37, 27.24s/it]
Processing:  35%|███████████████████▎                                   | 352/1000 [2:39:56<4:54:20, 27.25s/it]
Processing:  35%|███████████████████▍                                   | 353/1000 [2:40:24<4:53:57, 27.26s/it]
Processing:  35%|███████████████████▍                                   | 354/1000 [2:40:51<4:53:37, 27.27s/it]
Processing:  36%|███████████████████▌                                   | 355/1000 [2:41:18<4:52:56, 27.25s/it]
Processing:  36%|███████████████████▌                                   | 356/1000 [2:41:45<4:51:36, 27.17s/it]
Processing:  36%|███████████████████▋                                   | 357/1000 [2:42:12<4:50:40, 27.12s/it]
Processing:  36%|███████████████████▋                                   | 358/1000 [2:42:39<4:50:50, 27.18s/it]
Processing:  36%|███████████████████▋                                   | 359/1000 [2:43:06<4:49:55, 27.14s/it]
Processing:  36%|███████████████████▊                                   | 360/1000 [2:43:34<4:50:02, 27.19s/it]
Processing:  36%|███████████████████▊                                   | 361/1000 [2:44:01<4:50:29, 27.28s/it]
Processing:  36%|███████████████████▉                                   | 362/1000 [2:44:28<4:49:41, 27.24s/it]
Processing:  36%|███████████████████▉                                   | 363/1000 [2:44:55<4:47:45, 27.10s/it]
Processing:  36%|████████████████████                                   | 364/1000 [2:45:22<4:46:56, 27.07s/it]
Processing:  36%|████████████████████                                   | 365/1000 [2:45:49<4:46:51, 27.11s/it]
Processing:  37%|████████████████████▏                                  | 366/1000 [2:46:16<4:45:11, 26.99s/it]
Processing:  37%|████████████████████▏                                  | 367/1000 [2:46:44<4:46:15, 27.13s/it]
Processing:  37%|████████████████████▏                                  | 368/1000 [2:47:11<4:45:45, 27.13s/it]
Processing:  37%|████████████████████▎                                  | 369/1000 [2:47:38<4:46:00, 27.20s/it]
Processing:  37%|████████████████████▎                                  | 370/1000 [2:48:05<4:45:27, 27.19s/it]
Processing:  37%|████████████████████▍                                  | 371/1000 [2:48:32<4:43:50, 27.08s/it]
Processing:  37%|████████████████████▍                                  | 372/1000 [2:48:59<4:42:34, 27.00s/it]
Processing:  37%|████████████████████▌                                  | 373/1000 [2:49:26<4:43:27, 27.12s/it]
Processing:  37%|████████████████████▌                                  | 374/1000 [2:49:53<4:42:10, 27.05s/it]
Processing:  38%|████████████████████▋                                  | 375/1000 [2:50:20<4:42:21, 27.11s/it]
Processing:  38%|████████████████████▋                                  | 376/1000 [2:50:48<4:42:16, 27.14s/it]
Processing:  38%|████████████████████▋                                  | 377/1000 [2:51:15<4:41:56, 27.15s/it]
Processing:  38%|████████████████████▊                                  | 378/1000 [2:51:42<4:40:56, 27.10s/it]
Processing:  38%|████████████████████▊                                  | 379/1000 [2:52:09<4:40:48, 27.13s/it]
Processing:  38%|████████████████████▉                                  | 380/1000 [2:52:36<4:41:05, 27.20s/it]
Processing:  38%|████████████████████▉                                  | 381/1000 [2:53:03<4:40:09, 27.16s/it]
Processing:  38%|█████████████████████                                  | 382/1000 [2:53:31<4:40:01, 27.19s/it]
Processing:  38%|█████████████████████                                  | 383/1000 [2:53:58<4:38:52, 27.12s/it]
Processing:  38%|█████████████████████                                  | 384/1000 [2:54:25<4:38:59, 27.18s/it]
Processing:  38%|█████████████████████▏                                 | 385/1000 [2:54:53<4:40:18, 27.35s/it]
Processing:  39%|█████████████████████▏                                 | 386/1000 [2:55:20<4:38:21, 27.20s/it]
Processing:  39%|█████████████████████▎                                 | 387/1000 [2:55:46<4:36:53, 27.10s/it]
Processing:  39%|█████████████████████▎                                 | 388/1000 [2:56:13<4:35:09, 26.98s/it]
Processing:  39%|█████████████████████▍                                 | 389/1000 [2:56:40<4:34:34, 26.96s/it]
Processing:  39%|█████████████████████▍                                 | 390/1000 [2:57:07<4:35:04, 27.06s/it]
Processing:  39%|█████████████████████▌                                 | 391/1000 [2:57:34<4:34:22, 27.03s/it]
Processing:  39%|█████████████████████▌                                 | 392/1000 [2:58:01<4:33:32, 26.99s/it]
Processing:  39%|█████████████████████▌                                 | 393/1000 [2:58:28<4:33:51, 27.07s/it]
Processing:  39%|█████████████████████▋                                 | 394/1000 [2:58:55<4:32:54, 27.02s/it]
Processing:  40%|█████████████████████▋                                 | 395/1000 [2:59:23<4:33:09, 27.09s/it]
Processing:  40%|█████████████████████▊                                 | 396/1000 [2:59:50<4:32:28, 27.07s/it]
Processing:  40%|█████████████████████▊                                 | 397/1000 [3:00:17<4:32:47, 27.14s/it]
Processing:  40%|█████████████████████▉                                 | 398/1000 [3:00:44<4:31:42, 27.08s/it]
Processing:  40%|█████████████████████▉                                 | 399/1000 [3:01:11<4:31:14, 27.08s/it]
Processing:  40%|██████████████████████                                 | 400/1000 [3:01:38<4:30:55, 27.09s/it]
Processing:  40%|██████████████████████                                 | 401/1000 [3:02:05<4:30:41, 27.11s/it]
Processing:  40%|██████████████████████                                 | 402/1000 [3:02:32<4:28:43, 26.96s/it]
Processing:  40%|██████████████████████▏                                | 403/1000 [3:02:59<4:28:42, 27.01s/it]
Processing:  40%|██████████████████████▏                                | 404/1000 [3:03:26<4:28:34, 27.04s/it]
Processing:  40%|██████████████████████▎                                | 405/1000 [3:03:53<4:29:01, 27.13s/it]
Processing:  41%|██████████████████████▎                                | 406/1000 [3:04:20<4:27:53, 27.06s/it]
Processing:  41%|██████████████████████▍                                | 407/1000 [3:04:47<4:26:55, 27.01s/it]
Processing:  41%|██████████████████████▍                                | 408/1000 [3:05:14<4:26:30, 27.01s/it]
Processing:  41%|██████████████████████▍                                | 409/1000 [3:05:41<4:25:46, 26.98s/it]
Processing:  41%|██████████████████████▌                                | 410/1000 [3:06:08<4:25:37, 27.01s/it]
Processing:  41%|██████████████████████▌                                | 411/1000 [3:06:35<4:26:05, 27.11s/it]
Processing:  41%|██████████████████████▋                                | 412/1000 [3:07:02<4:25:07, 27.05s/it]
Processing:  41%|██████████████████████▋                                | 413/1000 [3:07:29<4:24:02, 26.99s/it]
Processing:  41%|██████████████████████▊                                | 414/1000 [3:07:56<4:24:16, 27.06s/it]
Processing:  42%|██████████████████████▊                                | 415/1000 [3:08:23<4:23:28, 27.02s/it]
Processing:  42%|██████████████████████▉                                | 416/1000 [3:08:51<4:24:39, 27.19s/it]
Processing:  42%|██████████████████████▉                                | 417/1000 [3:09:18<4:24:11, 27.19s/it]
Processing:  42%|██████████████████████▉                                | 418/1000 [3:09:45<4:22:38, 27.08s/it]
Processing:  42%|███████████████████████                                | 419/1000 [3:10:12<4:21:58, 27.05s/it]
Processing:  42%|███████████████████████                                | 420/1000 [3:10:39<4:21:14, 27.02s/it]
Processing:  42%|███████████████████████▏                               | 421/1000 [3:11:06<4:19:45, 26.92s/it]
Processing:  42%|███████████████████████▏                               | 422/1000 [3:11:32<4:18:54, 26.88s/it]
Processing:  42%|███████████████████████▎                               | 423/1000 [3:11:59<4:18:06, 26.84s/it]
Processing:  42%|███████████████████████▎                               | 424/1000 [3:12:26<4:17:19, 26.81s/it]
Processing:  42%|███████████████████████▍                               | 425/1000 [3:12:53<4:18:04, 26.93s/it]
Processing:  43%|███████████████████████▍                               | 426/1000 [3:13:20<4:17:01, 26.87s/it]
Processing:  43%|███████████████████████▍                               | 427/1000 [3:13:47<4:16:39, 26.87s/it]
Processing:  43%|███████████████████████▌                               | 428/1000 [3:14:14<4:16:25, 26.90s/it]
Processing:  43%|███████████████████████▌                               | 429/1000 [3:14:40<4:15:48, 26.88s/it]
Processing:  43%|███████████████████████▋                               | 430/1000 [3:15:08<4:15:42, 26.92s/it]
Processing:  43%|███████████████████████▋                               | 431/1000 [3:15:34<4:14:55, 26.88s/it]
Processing:  43%|███████████████████████▊                               | 432/1000 [3:16:01<4:14:54, 26.93s/it]
Processing:  43%|███████████████████████▊                               | 433/1000 [3:16:28<4:14:15, 26.91s/it]
Processing:  43%|███████████████████████▊                               | 434/1000 [3:16:55<4:13:37, 26.89s/it]
Processing:  44%|███████████████████████▉                               | 435/1000 [3:17:23<4:15:16, 27.11s/it]
Processing:  44%|███████████████████████▉                               | 436/1000 [3:17:50<4:14:36, 27.09s/it]
Processing:  44%|████████████████████████                               | 437/1000 [3:18:17<4:13:31, 27.02s/it]
Processing:  44%|████████████████████████                               | 438/1000 [3:18:43<4:12:50, 26.99s/it]
Processing:  44%|████████████████████████▏                              | 439/1000 [3:19:10<4:12:16, 26.98s/it]
Processing:  44%|████████████████████████▏                              | 440/1000 [3:19:37<4:11:20, 26.93s/it]
Processing:  44%|████████████████████████▎                              | 441/1000 [3:20:04<4:11:10, 26.96s/it]
Processing:  44%|████████████████████████▎                              | 442/1000 [3:20:31<4:10:44, 26.96s/it]
Processing:  44%|████████████████████████▎                              | 443/1000 [3:20:59<4:11:18, 27.07s/it]
Processing:  44%|████████████████████████▍                              | 444/1000 [3:21:26<4:11:06, 27.10s/it]
Processing:  44%|████████████████████████▍                              | 445/1000 [3:21:53<4:12:09, 27.26s/it]
Processing:  45%|████████████████████████▌                              | 446/1000 [3:22:21<4:11:57, 27.29s/it]
Processing:  45%|████████████████████████▌                              | 447/1000 [3:22:48<4:11:05, 27.24s/it]
Processing:  45%|████████████████████████▋                              | 448/1000 [3:23:15<4:10:05, 27.18s/it]
Processing:  45%|████████████████████████▋                              | 449/1000 [3:23:42<4:08:46, 27.09s/it]
Processing:  45%|████████████████████████▊                              | 450/1000 [3:24:09<4:07:38, 27.02s/it]
Processing:  45%|████████████████████████▊                              | 451/1000 [3:24:36<4:08:08, 27.12s/it]
Processing:  45%|████████████████████████▊                              | 452/1000 [3:25:03<4:06:39, 27.01s/it]
Processing:  45%|████████████████████████▉                              | 453/1000 [3:25:30<4:06:04, 26.99s/it]
Processing:  45%|████████████████████████▉                              | 454/1000 [3:25:57<4:05:10, 26.94s/it]
Processing:  46%|█████████████████████████                              | 455/1000 [3:26:24<4:05:03, 26.98s/it]
Processing:  46%|█████████████████████████                              | 456/1000 [3:26:51<4:04:55, 27.01s/it]
Processing:  46%|█████████████████████████▏                             | 457/1000 [3:27:18<4:04:05, 26.97s/it]
Processing:  46%|█████████████████████████▏                             | 458/1000 [3:27:44<4:03:35, 26.97s/it]
Processing:  46%|█████████████████████████▏                             | 459/1000 [3:28:12<4:03:21, 26.99s/it]
Processing:  46%|█████████████████████████▎                             | 460/1000 [3:28:38<4:02:21, 26.93s/it]
Processing:  46%|█████████████████████████▎                             | 461/1000 [3:29:05<4:02:29, 26.99s/it]
Processing:  46%|█████████████████████████▍                             | 462/1000 [3:29:32<4:01:47, 26.97s/it]
Processing:  46%|█████████████████████████▍                             | 463/1000 [3:29:59<4:01:41, 27.00s/it]
Processing:  46%|█████████████████████████▌                             | 464/1000 [3:30:27<4:01:34, 27.04s/it]
Processing:  46%|█████████████████████████▌                             | 465/1000 [3:30:54<4:01:02, 27.03s/it]
Processing:  47%|█████████████████████████▋                             | 466/1000 [3:31:20<3:59:38, 26.93s/it]
Processing:  47%|█████████████████████████▋                             | 467/1000 [3:31:47<3:59:34, 26.97s/it]
Processing:  47%|█████████████████████████▋                             | 468/1000 [3:32:15<3:59:49, 27.05s/it]
Processing:  47%|█████████████████████████▊                             | 469/1000 [3:32:41<3:58:54, 27.00s/it]
Processing:  47%|█████████████████████████▊                             | 470/1000 [3:33:08<3:58:17, 26.98s/it]
Processing:  47%|█████████████████████████▉                             | 471/1000 [3:33:35<3:58:06, 27.01s/it]
Processing:  47%|█████████████████████████▉                             | 472/1000 [3:34:02<3:57:19, 26.97s/it]
Processing:  47%|██████████████████████████                             | 473/1000 [3:34:29<3:57:16, 27.01s/it]
Processing:  47%|██████████████████████████                             | 474/1000 [3:34:57<3:57:15, 27.06s/it]
Processing:  48%|██████████████████████████▏                            | 475/1000 [3:35:24<3:56:38, 27.04s/it]
Processing:  48%|██████████████████████████▏                            | 476/1000 [3:35:51<3:55:53, 27.01s/it]
Processing:  48%|██████████████████████████▏                            | 477/1000 [3:36:18<3:56:24, 27.12s/it]
Processing:  48%|██████████████████████████▎                            | 478/1000 [3:36:45<3:55:45, 27.10s/it]
Processing:  48%|██████████████████████████▎                            | 479/1000 [3:37:12<3:54:49, 27.04s/it]
Processing:  48%|██████████████████████████▍                            | 480/1000 [3:37:39<3:54:08, 27.02s/it]
Processing:  48%|██████████████████████████▍                            | 481/1000 [3:38:06<3:54:04, 27.06s/it]
Processing:  48%|██████████████████████████▌                            | 482/1000 [3:38:33<3:53:27, 27.04s/it]
Processing:  48%|██████████████████████████▌                            | 483/1000 [3:39:00<3:52:17, 26.96s/it]
Processing:  48%|██████████████████████████▌                            | 484/1000 [3:39:26<3:51:02, 26.86s/it]
Processing:  48%|██████████████████████████▋                            | 485/1000 [3:39:53<3:50:53, 26.90s/it]
Processing:  49%|██████████████████████████▋                            | 486/1000 [3:40:20<3:50:52, 26.95s/it]
Processing:  49%|██████████████████████████▊                            | 487/1000 [3:40:48<3:50:37, 26.97s/it]
Processing:  49%|██████████████████████████▊                            | 488/1000 [3:41:15<3:51:23, 27.12s/it]
Processing:  49%|██████████████████████████▉                            | 489/1000 [3:41:42<3:50:26, 27.06s/it]
Processing:  49%|██████████████████████████▉                            | 490/1000 [3:42:09<3:49:34, 27.01s/it]
Processing:  49%|███████████████████████████                            | 491/1000 [3:42:36<3:48:53, 26.98s/it]
Processing:  49%|███████████████████████████                            | 492/1000 [3:43:03<3:48:11, 26.95s/it]
Processing:  49%|███████████████████████████                            | 493/1000 [3:43:29<3:47:11, 26.89s/it]
Processing:  49%|███████████████████████████▏                           | 494/1000 [3:43:56<3:47:18, 26.95s/it]
Processing:  50%|███████████████████████████▏                           | 495/1000 [3:44:24<3:48:38, 27.17s/it]
Processing:  50%|███████████████████████████▎                           | 496/1000 [3:44:51<3:48:13, 27.17s/it]
Processing:  50%|███████████████████████████▎                           | 497/1000 [3:45:18<3:47:52, 27.18s/it]
Processing:  50%|███████████████████████████▍                           | 498/1000 [3:45:46<3:48:15, 27.28s/it]
Processing:  50%|███████████████████████████▍                           | 499/1000 [3:46:13<3:47:56, 27.30s/it]
Processing:  50%|███████████████████████████▌                           | 500/1000 [3:46:40<3:46:51, 27.22s/it]
Processing:  50%|███████████████████████████▌                           | 501/1000 [3:47:08<3:46:10, 27.20s/it]
Processing:  50%|███████████████████████████▌                           | 502/1000 [3:47:34<3:44:50, 27.09s/it]
Processing:  50%|███████████████████████████▋                           | 503/1000 [3:48:02<3:44:58, 27.16s/it]
Processing:  50%|███████████████████████████▋                           | 504/1000 [3:48:29<3:44:12, 27.12s/it]
Processing:  50%|███████████████████████████▊                           | 505/1000 [3:48:56<3:44:00, 27.15s/it]
Processing:  51%|███████████████████████████▊                           | 506/1000 [3:49:23<3:42:59, 27.08s/it]
Processing:  51%|███████████████████████████▉                           | 507/1000 [3:49:50<3:43:14, 27.17s/it]
Processing:  51%|███████████████████████████▉                           | 508/1000 [3:50:17<3:42:13, 27.10s/it]
Processing:  51%|███████████████████████████▉                           | 509/1000 [3:50:44<3:41:50, 27.11s/it]
Processing:  51%|████████████████████████████                           | 510/1000 [3:51:11<3:41:32, 27.13s/it]
Processing:  51%|████████████████████████████                           | 511/1000 [3:51:38<3:40:36, 27.07s/it]
Processing:  51%|████████████████████████████▏                          | 512/1000 [3:52:05<3:40:09, 27.07s/it]
Processing:  51%|████████████████████████████▏                          | 513/1000 [3:52:33<3:39:53, 27.09s/it]
Processing:  51%|████████████████████████████▎                          | 514/1000 [3:53:00<3:39:44, 27.13s/it]
Processing:  52%|████████████████████████████▎                          | 515/1000 [3:53:27<3:39:14, 27.12s/it]
Processing:  52%|████████████████████████████▍                          | 516/1000 [3:53:54<3:38:22, 27.07s/it]
Processing:  52%|████████████████████████████▍                          | 517/1000 [3:54:21<3:38:27, 27.14s/it]
Processing:  52%|████████████████████████████▍                          | 518/1000 [3:54:48<3:37:09, 27.03s/it]
Processing:  52%|████████████████████████████▌                          | 519/1000 [3:55:15<3:37:20, 27.11s/it]
Processing:  52%|████████████████████████████▌                          | 520/1000 [3:55:42<3:37:03, 27.13s/it]
Processing:  52%|████████████████████████████▋                          | 521/1000 [3:56:10<3:37:24, 27.23s/it]
Processing:  52%|████████████████████████████▋                          | 522/1000 [3:56:37<3:36:30, 27.18s/it]
Processing:  52%|████████████████████████████▊                          | 523/1000 [3:57:05<3:37:32, 27.36s/it]
Processing:  52%|████████████████████████████▊                          | 524/1000 [3:57:32<3:36:54, 27.34s/it]
Processing:  52%|████████████████████████████▉                          | 525/1000 [3:58:00<3:36:49, 27.39s/it]
Processing:  53%|████████████████████████████▉                          | 526/1000 [3:58:27<3:35:22, 27.26s/it]
Processing:  53%|████████████████████████████▉                          | 527/1000 [3:58:54<3:34:18, 27.18s/it]
Processing:  53%|█████████████████████████████                          | 528/1000 [3:59:21<3:33:35, 27.15s/it]
